,FID,geometry,fa_included,aa_included,aa_donors_demo_pu,aa_recipients_demo_pu,between_cent_demo_pu,eig_vect_cent_demo_pu,fa_donors_demo_pu,fa_recipients_demo_pu,google_demo_pu,in_degree_demo_pu,out_degree_demo_pu,self_recruit_demo_pu,best_solution,select_freq,status
62,62,"POLYGON ((147.308160650412 -19.08171817593244, 147.3788672064815 -19.04440303629302, 147.4484271683498 -19.08359712420954, 147.4473154734691 -19.16013637511091, 147.3765704145058 -19.19748058520164, 147.3069755552035 -19.15825645901821, 147.308160650412 -19.08171817593244))",False,False,0.005414619741025643,0.005414619741025644,0.0,3.942241093611005e-11,0.013073532810256413,0.013073532810256411,0.0020006471547114155,82,82,0.0,0,4,0
63,63,"POLYGON ((147.4484271683498 -19.08359712420954, 147.5190988241866 -19.04622145663713, 147.5886971738249 -19.08535595171297, 147.5876588847508 -19.1618961085793, 147.5169488384657 -19.1993008793284, 147.4473154734691 -19.16013637511091, 147.4484271683498 -19.08359712420954))",False,False,0.004376336082051279,0.004376336082051279,0.0,3.964439023556851e-11,0.014111816469230777,0.014111816469230777,0.0021352504901028927,82,82,0.0,0,7,0
64,64,"POLYGON ((147.5886971738249 -19.08535595171297, 147.6593338116855 -19.04791978494358, 147.7289704366318 -19.08699465417947, 147.7280055584814 -19.16353565515361, 147.6573306428155 -19.20100095770951, 147.5876588847508 -19.1618961085793, 147.5886971738249 -19.08535595171297))",False,False,0.005204505333333338,0.005204505333333335,8.004935241243354,3.6952898080956165e-11,0.013283647217948717,0.01328364721794872,0.00204204267008173,84,84,0.0,0,4,0
65,65,"POLYGON ((147.7289704366318 -19.08699465417947, 147.7995719389367 -19.04949801709772, 147.8692467265326 -19.08851322763669, 147.8683552640617 -19.16505501085535, 147.7977155967905 -19.20258081621773, 147.7280055584814 -19.16353565515361, 147.7289704366318 -19.08699465417947))",True,False,0.008037534725641025,0.008037534725641029,941.2584605269476,3.578057020516718e-11,0.01045061782564103,0.010450617825641027,0.0016929630767633052,167,167,0.0,0,0,0
66,66,"POLYGON ((147.8692467265326 -19.08851322763669, 147.9398129758678 -19.05095614927541, 148.0095258132597 -19.08991166840318, 148.0087077708623 -19.16645417199766, 147.9381034695951 -19.20404045101752, 147.8683552640617 -19.16505501085535, 147.8692467265326 -19.08851322763669))",True,False,0.010139703099999998,0.010139703099999998,1002.1985765493081,1.0109062928339481e-10,0.008348449451282058,0.008348449451282058,0.001571120147577313,172,172,0.0,0,3,0
67,67,"POLYGON ((148.0095258132597 -19.08991166840318, 148.0800566923777 -19.0522941779436, 148.149807466518 -19.09118997308872, 148.1490628482264 -19.1677331351851, 148.0784940304049 -19.20537985856492, 148.0087077708623 -19.16645417199766, 148.0095258132597 -19.08991166840318))",True,False,0.00983038302564103,0.00983038302564103,4.369572933765798,1.298618861798188e-10,0.008657769525641025,0.008657769525641025,0.0017415571780272077,115,115,0.0,0,3,0
68,68,"POLYGON ((148.149807466518 -19.09118997308872, 148.2203028583388 -19.05351209986023, 148.2900914559871 -19.09234813859428, 148.2894202654718 -19.16889189731395, 148.2188870483687 -19.20659903560797, 148.1490628482264 -19.1677331351851, 148.149807466518 -19.09118997308872))",False,False,0.010868214374358974,0.010868214374358972,4.369572933765798,1.1433911750388988e-10,0.007619938176923082,0.007619938176923083,0.0016557189203553649,115,115,0.0,0,4,0
69,69,"POLYGON ((148.2900914559871 -19.09234813859428, 148.3605512435998 -19.05460991207373, 148.4303775513235 -19.09338616211189, 148.4297797918932 -19.16993045557193, 148.3592822926116 -19.20769797918645, 148.2894202654718 -19.16889189731396, 148.2900914559871 -19.09234813859428))",False,False,0.016189643351282052,0.016189643351282056,4.369572933765798,2.3297885483241463e-11,0.0022985092000000025,0.0022985092000000007,0.0007720076565978289,115,115,0.0,1,5,0
70,70,"POLYGON ((146.2588958367149 -18.94900291811176, 146.329804107923 -18.91214106780172, 146.3990189861797 -18.951780462426, 146.3973595527271 -19.02831192351875, 146.3264120053877 -19.06520257554505, 146.2571631704124 -19.02553294988531, 146.2588958367149 -18.94900291811176))",False,False,0.011829038302564108,0.01182903830256411,0.0,6.541096168248173e-11,0.006710378807692307,0.006710378807692304,0.0013363884458224514,91,91,0.0,0,2,0
71,71,"POLYGON ((146.3990189861797 -18.951780462426, 146.4698932965303 -18.91485792074063, 146.5391473362256 -18.95443801977993, 146.5375611437837 -19.03097084849534, 146.4666476679754 -19.06792222542895, 146.3973595527271 -19.02831192351875, 146.3990189861797 -18.951780462426))",True,False,0.00811797004871795,0.008117970048717952,0.0,8.701911268761245e-11,0.010439647992307696,0.010439647992307692,0.001943607585764778,91,91,0.0,1,4,0
72,72,"POLYGON ((146.5391473362256 -18.95443801977993, 146.609987567064 -18.91745481429621, 146.6792806574993 -18.95697558374413, 146.6777677138694 -19.033509718376, 146.6068884284517 -19.07052179252649, 146.5375611437837 -19.03097084849534, 146.5391473362256 -18.95443801977993))",False,False,0.0077226471282051245,0.00772264712820513,0.0,8.405921619665622e-11,0.01086852674358975,0.010868526743589747,0.0019879780714261524,91,91,0.0,1,4,0
73,73,"POLYGON ((146.6792806574993 -18.95697558374413, 146.7500866903256 -18.9199317421886, 146.8194187205986 -18.95939314817904, 146.8179790332223 -19.03592852701164, 146.7471340568987 -19.07300127053896, 146.6777677138694 -19.033509718376, 146.6792806574993 -18.95697558374413))",True,False,0.009481532569230776,0.00948153256923078,366.2531892650142,6.064059208729622e-11,0.009144584510256406,0.009144584510256407,0.0016624745922491422,153,153,0.0,0,4,0
74,74,"POLYGON ((146.8194187205986 -18.95939314817904, 146.8901904370689 -18.92228869842764, 146.9595612960747 -18.9616907072349, 146.9581948720339 -19.03822726854399, 146.8873843233511 -19.07536065345802, 146.8179790332223 -19.03592852701164, 146.8194187205986 -18.95939314817904))",True,False,0.009174770561538469,0.009174770561538469,366.2531892650142,4.773105881124763e-11,0.00936167706410256,0.009361677064102557,0.0015911509084252334,153,153,0.0,0,6,0
75,75,"POLYGON ((146.9595612960747 -18.9616907072349, 147.0302985780022 -18.92452567731319, 147.0997081544345 -18.96386825535222, 147.0984150004512 -19.04040593740487, 147.0276389977974 -19.07759993556606, 146.9581948720339 -19.03822726854399, 146.9595612960747 -18.9616907072349))",True,False,0.007050310671794879,0.007050310671794874,0.0,4.719058320789328e-11,0.011437841879487176,0.011437841879487182,0.0018202151342849048,82,82,0.0,1,6,0
76,76,"POLYGON ((147.0997081544345 -18.96386825535222, 147.1704108837909 -18.92664267343467, 147.2398590661426 -18.96592578726147, 147.2386391885788 -19.04246452831687, 147.167897850183 -19.07971911143624, 147.0984150004512 -19.04040593740487, 147.0997081544345 -18.96386825535222))",False,False,0.00536026389999999,0.005360263899999995,0.0,4.804545242319544e-11,0.013127888651282065,0.01312788865128206,0.0020256136891213107,82,82,0.0,1,3,0
77,77,"POLYGON ((147.2398590661426 -18.96592578726147, 147.3105271250591 -18.92863968167151, 147.3800138016241 -18.96786329798323, 147.3788672064815 -19.04440303629302, 147.308160650412 -19.08171817593244, 147.2386391885788 -19.04246452831687, 147.2398590661426 -18.96592578726147))",False,False,0.004646561043589747,0.004646561043589747,0.0,4.690790781885108e-11,0.013841591507692309,0.013841591507692309,0.0021016674438044405,82,82,0.0,0,2,0
78,78,"POLYGON ((147.3800138016241 -18.96786329798323, 147.4506470723924 -18.9305166971931, 147.5201721312661 -18.96968078282842, 147.5190988241866 -19.04622145663713, 147.4484271683498 -19.08359712420954, 147.3788672064815 -19.04440303629302, 147.3800138016241 -18.96786329798323))",False,False,0.004630044497435905,0.004630044497435901,0.0,4.382740276754318e-11,0.01385810805384615,0.013858108053846154,0.002100170248268056,82,82,0.0,0,2,0
79,79,"POLYGON ((147.5201721312661 -18.96968078282842, 147.5907704963401 -18.93227371545886, 147.6603338254207 -18.97137823739808, 147.6593338116855 -19.04791978494358, 147.5886971738249 -19.08535595171297, 147.5190988241866 -19.04622145663713, 147.5201721312661 -18.96968078282842))",False,False,0.006108849658974352,0.0061088496589743555,0.0,3.966166487312696e-11,0.012379302892307703,0.0123793028923077,0.0019206144460370814,82,82,0.0,0,2,0
80,80,"POLYGON ((147.6603338254207 -18.97137823739808, 147.7308971674171 -18.93391073221833, 147.8004986544065 -18.97295565758377, 147.7995719389367 -19.04949801709772, 147.7289704366318 -19.08699465417947, 147.6593338116855 -19.04791978494358, 147.6603338254207 -18.97137823739808))",False,False,0.0103945945,0.010394594500000002,1002.1985765493081,8.006703652063758e-11,0.008093558051282056,0.008093558051282054,0.0014373655840208294,172,172,0.0,0,1,0
81,81,"POLYGON ((147.8004986544065 -18.97295565758377, 147.8710268561065 -18.9354277435111, 147.9406663885118 -18.97441303956721, 147.9398129758678 -19.05095614927541, 147.8692467265326 -19.08851322763669, 147.7995719389367 -19.04949801709772, 147.8004986544065 -18.97295565758377))",False,False,0.009142367120512826,0.009142367120512822,4.369572933765798,1.6296461860812263e-10,0.00934578543076923,0.009345785430769233,0.0017797731042242914,115,115,0.0,0,5,0
82,82,"POLYGON ((147.9406663885118 -18.97441303956721, 148.0111593328618 -18.93682474566689, 148.0808367979959 -18.97575037982066, 148.0800566923777 -19.0522941779436, 148.0095258132597 -19.08991166840318, 147.9398129758678 -19.05095614927541, 147.9406663885118 -18.97441303956721))",True,False,0.007200854617948714,0.0072008546179487196,4.369572933765798,1.8926965839786897e-10,0.011287297933333341,0.011287297933333336,0.0021531148575790896,115,115,0.0,0,6,0
83,83,"POLYGON ((148.0808367979959 -18.97575037982066, 148.1512943681089 -18.93810173530577, 148.2210096530918 -18.97696767510673, 148.2203028583388 -19.05351209986023, 148.149807466518 -19.09118997308872, 148.0800566923777 -19.0522941779436, 148.0808367979959 -18.97575037982066))",False,False,0.008256436543589736,0.008256436543589736,4.369572933765798,1.8187519763475013e-10,0.010231716007692319,0.010231716007692319,0.0020592184165002295,115,115,0.0,0,4,0
84,84,"POLYGON ((148.2210096530918 -18.97696767510673, 148.2914317322486 -18.93925870933804, 148.3611847240089 -18.97806492247868, 148.3605512435998 -19.05460991207373, 148.2900914559871 -19.09234813859428, 148.2203028583388 -19.05351209986023, 148.2210096530918 -18.97696767510673))",True,False,0.011280717230769236,0.01128071723076924,113.83715887775811,1.5307740812982546e-10,0.007207435320512818,0.007207435320512817,0.001617487014550066,124,124,0.0,0,5,0
85,85,"POLYGON ((148.3611847240089 -18.97806492247868, 148.431571195659 -18.94029566496422, 148.5013617809342 -18.97904211928025, 148.5008016179868 -19.05558761192398, 148.4303775513235 -19.09338616211189, 148.3605512435998 -19.05460991207373, 148.3611847240089 -18.97806492247868))",True,False,0.016965711743589747,0.016965711743589747,1356.0496781187383,2.0728223092057458e-11,0.0015224408076923081,0.001522440807692308,0.0005969974751384883,163,163,0.0,0,3,0
86,86,"POLYGON ((146.1914867387708 -18.83277399386104, 146.2623557422648 -18.79594090888813, 146.3314975022616 -18.83560934161681, 146.329804107923 -18.91214106780172, 146.2588958367149 -18.94900291811176, 146.1897202303907 -18.90930426204879, 146.1914867387708 -18.83277399386104))",True,False,0.012033619110256424,0.012033619110256421,0.0,7.094684506929325e-11,0.006497307297435888,0.00649730729743589,0.001322396308177773,91,91,0.0,0,4,0
87,87,"POLYGON ((146.3314975022616 -18.83560934161681, 146.4023326552128 -18.798715598805, 146.471513568513 -18.83832479815867, 146.4698932965303 -18.91485792074063, 146.3990189861797 -18.951780462426, 146.329804107923 -18.91214106780172, 146.3314975022616 -18.83560934161681))",True,False,0.007421431192307693,0.007421431192307697,0.0,1.0948920594086286e-10,0.011120570610256413,0.011120570610256411,0.0020981706102043587,91,91,0.0,0,5,0
88,88,"POLYGON ((146.471513568513 -18.83832479815867, 146.5423147524713 -18.80137042497186, 146.6115347087347 -18.84092035692723, 146.609987567064 -18.91745481429621, 146.5391473362256 -18.95443801977993, 146.4698932965303 -18.91485792074063, 146.471513568513 -18.83832479815867))",True,False,0.010393221382051272,0.01039322138205128,1563.0096635755767,1.920845193378927e-10,0.008144358289743608,0.008144358289743596,0.0015722685734875887,199,199,0.0,0,5,0
89,89,"POLYGON ((146.6115347087347 -18.84092035692723, 146.6823018054038 -18.80390538097868, 146.7515606940866 -18.84339601165203, 146.7500866903256 -18.9199317421886, 146.6792806574993 -18.95697558374413, 146.609987567064 -18.91745481429621, 146.6115347087347 -18.84092035692723))",True,False,0.010658278989743595,0.010658278989743595,366.2531892650142,6.251320549227592e-11,0.007842713735897434,0.007842713735897436,0.001411131377361067,153,153,0.0,1,3,0
90,90,"POLYGON ((146.7515606940866 -18.84339601165203, 146.8222935853252 -18.80632046070435, 146.8915912956812 -18.84575175635219, 146.8901904370689 -18.92228869842764, 146.8194187205986 -18.95939314817904, 146.7500866903256 -18.9199317421886, 146.7515606940866 -18.84339601165203))",True,False,0.007052851297435896,0.007052851297435894,0.0,6.346548117728451e-11,0.01143530125384616,0.011435301253846161,0.001884902572497054,82,82,0.0,0,0,0
91,91,"POLYGON ((146.8915912956812 -18.84575175635219, 146.962289863504 -18.80861565831684, 147.0316262845855 -18.84798758533588, 147.0302985780022 -18.92452567731319, 146.9595612960747 -18.9616907072349, 146.8901904370689 -18.92228869842764, 146.8915912956812 -18.84575175635219))",True,False,0.005308187500000002,0.005308187500000004,0.0,6.083824831650086e-11,0.013179965051282053,0.013179965051282052,0.002083467279006594,82,82,0.0,0,2,0
92,92,"POLYGON ((147.0316262845855 -18.84798758533588, 147.1022904111645 -18.81079096827342, 147.1716654318236 -18.8501034932009, 147.1704108837909 -18.92664267343467, 147.0997081544345 -18.96386825535222, 147.0302985780022 -18.92452567731319, 147.0316262845855 -18.84798758533588))",False,False,0.005247103643589754,0.005247103643589757,0.0,5.7339138416583265e-11,0.013241048907692302,0.013241048907692298,0.0020600269009461566,82,82,0.0,0,4,0
93,93,"POLYGON ((147.1716654318236 -18.8501034932009, 147.2422949994894 -18.81284638532047, 147.3117085083786 -18.85209947483434, 147.3105271250591 -18.92863968167151, 147.2398590661426 -18.96592578726147, 147.1704108837909 -18.92664267343467, 147.1716654318236 -18.8501034932009))",False,False,0.006360718561538466,0.006360718561538463,0.0,5.049801288558632e-11,0.012127433989743589,0.012127433989743593,0.0018882536272452587,82,82,0.0,0,4,0
94,94,"POLYGON ((147.3117085083786 -18.85209947483434, 147.3823033996213 -18.81478190449369, 147.4517552851953 -18.85397552541298, 147.4506470723924 -18.9305166971931, 147.3800138016241 -18.96786329798323, 147.3105271250591 -18.92863968167151, 147.3117085083786 -18.85209947483434))",False,False,0.00750173037692309,0.007501730376923085,941.2584605269476,5.3644230227955293e-11,0.010986422174358966,0.01098642217435897,0.0017351754986308485,167,167,0.0,0,4,0
95,95,"POLYGON ((147.4517552851953 -18.85397552541298, 147.5223153826658 -18.81659752111806, 147.5918055331819 -18.85573164040293, 147.5907704963401 -18.93227371545886, 147.5201721312661 -18.96968078282842, 147.4506470723924 -18.9305166971931, 147.4517552851953 -18.85397552541298))",True,False,0.008459219623076924,0.008459219623076919,941.2584605269476,3.8227759852023094e-11,0.010028932928205132,0.010028932928205137,0.0016028580111104235,167,167,0.0,0,1,0
96,96,"POLYGON ((147.5918055331819 -18.85573164040293, 147.6623307196932 -18.81829323080789, 147.7318590232126 -18.85736781556028, 147.7308971674171 -18.93391073221833, 147.6603338254207 -18.97137823739808, 147.5907704963401 -18.93227371545886, 147.5918055331819 -18.85573164040293))",False,False,0.011066727746153849,0.011066727746153849,1002.1985765493081,8.906043585054521e-11,0.007421424805128206,0.007421424805128206,0.0013429265974572036,172,172,0.0,1,3,0
97,97,"POLYGON ((147.7318590232126 -18.85736781556028, 147.8023491817407 -18.81986902946716, 147.8719155261298 -18.85888404693056, 147.8710268561065 -18.9354277435111, 147.8004986544065 -18.97295565758377, 147.7308971674171 -18.93391073221833, 147.7318590232126 -18.85736781556028))",True,False,0.010042401507692304,0.010042401507692304,4.369572933765798,1.694286326169314e-10,0.008445751043589751,0.008445751043589751,0.00162298077478004,115,115,0.0,0,6,0
98,98,"POLYGON ((147.8719155261298 -18.85888404693056, 147.9423705398152 -18.8213249132892, 148.0119748127463 -18.86028033084905, 148.0111593328618 -18.93682474566689, 147.9406663885118 -18.97441303956721, 147.8710268561065 -18.9354277435111, 147.8719155261298 -18.85888404693056))",True,False,0.008570890687179493,0.008570890687179493,4.369572933765798,2.0796285790405822e-10,0.009917261864102562,0.009917261864102562,0.00190503432667031,115,115,0.0,0,2,0
99,99,"POLYGON ((148.0119748127463 -18.86028033084905, 148.0823945648947 -18.82266087875687, 148.1520366538475 -18.86155666394094, 148.1512943681089 -18.93810173530577, 148.0808367979959 -18.97575037982066, 148.0111593328618 -18.93682474566689, 148.0119748127463 -18.86028033084905))",False,False,0.008498729987179486,0.00849872998717949,113.83715887775811,2.3729240316745185e-10,0.00998942256410257,0.009989422564102566,0.0019799748340633963,124,124,0.0,0,7,0
